id_cliente;cluster;nombre_segmento;recencia;frecuencia;monto
1803;0;Leales / Frecuentes;165;5;281.5
1804;2;Campeones / VIP;255;3;617.7650000000001
1805;0;Leales / Frecuentes;130;8;169.04
1806;3;Nuevos / Esporádicos;690;1;22.2
1807;2;Campeones / VIP;104;10;527.992
1808;2;Campeones / VIP;74;8;663.8
1809;2;Campeones / VIP;29;9;285.4
1810;2;Campeones / VIP;17;6;303.9
1811;0;Leales / Frecuentes;105;6;232.5
1812;1;En Riesgo / Inactivos;11;25;1086.73
1813;1;En Riesgo / Inactivos;54;15;552.7
1814;0;Leales / Frecuentes;107;8;213.4
1815;0;Leales / Frecuentes;159;6;126.56
1816;0;Leales / Frecuentes;134;4;147.2
1817;2;Campeones / VIP;118;8;282.4
1818;0;Leales / Frecuentes;15;5;98.2
1819;0;Leales / Frecuentes;47;5;117.915
1820;2;Campeones / VIP;7;8;211.52
1821;3;Nuevos / Esporádicos;615;2;52.400000000000006
1822;2;Campeones / VIP;71;13;453.35499999999996
1823;0;Leales / Frecuentes;11;5;222.6
1824;0;Leales / Frecuentes;55;2;81.2
1825;0;Leales / Frecuentes;268;6;115.6
1826;2;Campeones / VIP;41;9;411.5
1827;2;Campeones / VIP;79;8;336.2
1828;0;Leales / Frecuentes;0;7;215.0
1829;0;Leales / Frecuentes;1;7;192.4
1830;0;Leales / Frecuentes;178;4;97.69999999999999
1831;1;En Riesgo / Inactivos;60;12;949.1
1832;0;Leales / Frecuentes;206;6;254.39999999999998
1833;0;Leales / Frecuentes;6;5;66.1
1834;3;Nuevos / Esporádicos;402;5;561.2
1835;0;Leales / Frecuentes;151;3;117.79999999999998
1836;0;Leales / Frecuentes;142;4;267.79999999999995
1837;3;Nuevos / Esporádicos;338;4;78.80000000000001
1838;2;Campeones / VIP;34;10;296.6
1839;3;Nuevos / Esporádicos;485;2;17.2
1840;2;Campeones / VIP;54;10;225.34
1841;1;En Riesgo / Inactivos;6;19;849.8
1842;0;Leales / Frecuentes;44;4;88.6
1843;0;Leales / Frecuentes;30;6;172.1
1844;0;Leales / Frecuentes;267;4;249.7
1845;0;Leales / Frecuentes;253;5;383.1
1846;2;Campeones / VIP;30;12;444.0
1847;2;Campeones / VIP;73;5;501.8
1848;0;Leales / Frecuentes;15;4;206.64000000000001
1849;0;Leales / Frecuentes;5;6;173.7
1850;2;Campeones / VIP;91;12;244.9
1851;1;En Riesgo / Inactivos;16;21;608.6
1852;2;Campeones / VIP;162;10;481.43600000000004
1853;2;Campeones / VIP;111;11;522.19
1854;3;Nuevos / Esporádicos;458;3;67.5
1855;1;En Riesgo / Inactivos;35;18;695.4
1856;0;Leales / Frecuentes;3;6;120.2
1857;0;Leales / Frecuentes;81;4;87.4
1858;1;En Riesgo / Inactivos;49;15;554.0
1859;0;Leales / Frecuentes;75;4;56.699999999999996
1860;2;Campeones / VIP;80;10;478.99999999999994
1861;0;Leales / Frecuentes;213;2;146.1
1862;2;Campeones / VIP;150;8;506.7
1863;2;Campeones / VIP;3;9;251.4
1864;2;Campeones / VIP;63;6;337.90000000000003
1865;3;Nuevos / Esporádicos;322;4;77.7
1866;1;En Riesgo / Inactivos;309;13;1124.5
1867;1;En Riesgo / Inactivos;4;18;517.3
1868;0;Leales / Frecuentes;33;4;60.3
1869;0;Leales / Frecuentes;61;7;213.9
1870;2;Campeones / VIP;63;8;442.2
1871;0;Leales / Frecuentes;165;8;145.2
1872;0;Leales / Frecuentes;16;5;91.5
1873;0;Leales / Frecuentes;114;5;183.588
1874;0;Leales / Frecuentes;27;8;121.2
1875;2;Campeones / VIP;88;8;254.8
1876;0;Leales / Frecuentes;27;6;140.1
1877;2;Campeones / VIP;22;9;252.868
1878;2;Campeones / VIP;5;11;432.38
1879;0;Leales / Frecuentes;12;4;76.1
1880;0;Leales / Frecuentes;22;7;167.12
1881;3;Nuevos / Esporádicos;408;3;247.39999999999998
1882;2;Campeones / VIP;127;8;285.7
1883;0;Leales / Frecuentes;18;4;81.0
1884;1;En Riesgo / Inactivos;72;13;687.3
1885;2;Campeones / VIP;77;9;339.8
1886;0;Leales / Frecuentes;65;4;259.492
1887;2;Campeones / VIP;293;11;317.45
1888;3;Nuevos / Esporádicos;594;2;84.19999999999999
1889;2;Campeones / VIP;43;9;327.374
1890;1;En Riesgo / Inactivos;5;17;411.2
1891;2;Campeones / VIP;53;5;488.71
1892;2;Campeones / VIP;49;7;448.30000000000007
1893;0;Leales / Frecuentes;87;7;154.79999999999998
1894;0;Leales / Frecuentes;99;4;87.30000000000001
1895;0;Leales / Frecuentes;3;6;203.0
1896;2;Campeones / VIP;26;7;557.7
1897;0;Leales / Frecuentes;84;7;250.79999999999998
1898;2;Campeones / VIP;108;8;333.9
1899;0;Leales / Frecuentes;16;6;283.0
1900;3;Nuevos / Esporádicos;473;5;183.7
1901;0;Leales / Frecuentes;14;8;175.536
1902;0;Leales / Frecuentes;27;2;38.0
1903;0;Leales / Frecuentes;140;2;74.6
1904;0;Leales / Frecuentes;23;7;194.445
1905;0;Leales / Frecuentes;5;4;113.69999999999999
1906;0;Leales / Frecuentes;61;6;231.60000000000002
1907;0;Leales / Frecuentes;205;3;169.0
1908;0;Leales / Frecuentes;92;6;52.7
1909;0;Leales / Frecuentes;116;6;129.81
1910;0;Leales / Frecuentes;138;4;58.4
1911;2;Campeones / VIP;14;10;557.68
1912;0;Leales / Frecuentes;28;3;168.5
1913;2;Campeones / VIP;56;8;265.745
1914;0;Leales / Frecuentes;81;5;55.400000000000006
1915;3;Nuevos / Esporádicos;688;1;36.2
1916;2;Campeones / VIP;235;5;460.1
1917;3;Nuevos / Esporádicos;688;1;11.7
1918;0;Leales / Frecuentes;168;2;82.5
1919;0;Leales / Frecuentes;3;4;209.2
1920;1;En Riesgo / Inactivos;65;14;730.1
1921;3;Nuevos / Esporádicos;358;4;77.7
1922;1;En Riesgo / Inactivos;57;13;924.6
1923;2;Campeones / VIP;25;7;346.0
1924;0;Leales / Frecuentes;74;5;193.29999999999998
1925;1;En Riesgo / Inactivos;20;14;497.3
1926;2;Campeones / VIP;3;7;309.79999999999995
1927;0;Leales / Frecuentes;194;4;154.6
1928;0;Leales / Frecuentes;52;5;172.4
1929;2;Campeones / VIP;6;8;184.7
1930;0;Leales / Frecuentes;239;5;133.075
1931;0;Leales / Frecuentes;14;4;104.36
1932;2;Campeones / VIP;164;10;532.0
1933;3;Nuevos / Esporádicos;374;3;53.0
1934;1;En Riesgo / Inactivos;43;14;595.9
1935;0;Leales / Frecuentes;54;3;42.599999999999994
1936;0;Leales / Frecuentes;21;5;164.79999999999998
1937;0;Leales / Frecuentes;139;2;187.2
1938;2;Campeones / VIP;17;7;370.0
1939;1;En Riesgo / Inactivos;30;14;703.298
1940;0;Leales / Frecuentes;70;3;48.4
1941;2;Campeones / VIP;10;13;250.02
1942;2;Campeones / VIP;65;6;774.5
1943;0;Leales / Frecuentes;15;6;117.615
1944;2;Campeones / VIP;61;10;412.212
1945;0;Leales / Frecuentes;207;4;93.39999999999999
1946;2;Campeones / VIP;26;9;334.13
1947;0;Leales / Frecuentes;13;5;232.0
1948;0;Leales / Frecuentes;102;6;227.6
1949;2;Campeones / VIP;63;11;319.604
1950;0;Leales / Frecuentes;176;5;147.89999999999998
1951;0;Leales / Frecuentes;244;5;259.9
1952;2;Campeones / VIP;0;12;543.39
1953;2;Campeones / VIP;3;10;278.584
1954;2;Campeones / VIP;6;9;553.5
1955;0;Leales / Frecuentes;93;4;84.5
1956;2;Campeones / VIP;18;10;218.5
1957;0;Leales / Frecuentes;5;5;143.2
1958;3;Nuevos / Esporádicos;356;4;141.2
1959;0;Leales / Frecuentes;185;7;228.2
1960;0;Leales / Frecuentes;253;3;41.7
1961;3;Nuevos / Esporádicos;687;1;17.8
1962;0;Leales / Frecuentes;129;5;206.0
1963;0;Leales / Frecuentes;31;2;66.9
1964;0;Leales / Frecuentes;18;6;146.9
1965;3;Nuevos / Esporádicos;316;5;150.4
1966;2;Campeones / VIP;134;8;479.3
1967;3;Nuevos / Esporádicos;348;2;49.0
1968;0;Leales / Frecuentes;6;6;265.9
1969;3;Nuevos / Esporádicos;314;4;76.8
1970;0;Leales / Frecuentes;48;5;123.3
1971;1;En Riesgo / Inactivos;34;11;754.8000000000001
1972;0;Leales / Frecuentes;222;5;73.5
1973;0;Leales / Frecuentes;35;6;142.7
1974;2;Campeones / VIP;71;6;694.5
1975;0;Leales / Frecuentes;11;4;104.8
1976;0;Leales / Frecuentes;313;6;231.6
1977;2;Campeones / VIP;113;10;189.5
1978;0;Leales / Frecuentes;47;4;143.5
1979;0;Leales / Frecuentes;16;3;250.2
1980;2;Campeones / VIP;25;13;289.9
1981;2;Campeones / VIP;167;12;358.9
1982;0;Leales / Frecuentes;65;4;104.2
1983;0;Leales / Frecuentes;80;5;114.564
1984;2;Campeones / VIP;68;8;689.3
1985;2;Campeones / VIP;73;8;627.5
1986;2;Campeones / VIP;25;9;401.0
1987;2;Campeones / VIP;138;9;290.5
1988;0;Leales / Frecuentes;51;6;258.0
1989;2;Campeones / VIP;113;11;540.6
1990;2;Campeones / VIP;25;7;302.2
1991;2;Campeones / VIP;287;6;468.5
1992;3;Nuevos / Esporádicos;686;1;31.0
1993;2;Campeones / VIP;13;10;298.1
1994;1;En Riesgo / Inactivos;9;10;859.9350000000001
1995;2;Campeones / VIP;24;9;314.6
1996;0;Leales / Frecuentes;224;5;200.58
1997;2;Campeones / VIP;4;14;385.5
1998;2;Campeones / VIP;125;8;273.1
1999;0;Leales / Frecuentes;73;6;215.5
2000;0;Leales / Frecuentes;184;2;24.8
2001;3;Nuevos / Esporádicos;431;3;115.6
2002;3;Nuevos / Esporádicos;686;1;84.5
2003;0;Leales / Frecuentes;239;5;129.1
2004;0;Leales / Frecuentes;244;3;189.7
2005;3;Nuevos / Esporádicos;374;4;143.1
2006;3;Nuevos / Esporádicos;411;2;132.4
2007;2;Campeones / VIP;149;5;753.1999999999999
2008;3;Nuevos / Esporádicos;387;2;76.1
2009;1;En Riesgo / Inactivos;156;13;580.96
2010;0;Leales / Frecuentes;138;3;65.3
2011;2;Campeones / VIP;9;8;287.14
2012;2;Campeones / VIP;99;11;253.78199999999998
2013;0;Leales / Frecuentes;113;3;126.29999999999998
2014;2;Campeones / VIP;8;10;437.72999999999996
2015;0;Leales / Frecuentes;108;6;329.7
2016;2;Campeones / VIP;15;9;380.20000000000005
2017;0;Leales / Frecuentes;159;5;168.3
2018;1;En Riesgo / Inactivos;1;14;815.9000000000001
2019;2;Campeones / VIP;73;9;274.8
2020;0;Leales / Frecuentes;140;6;129.8
2021;2;Campeones / VIP;82;9;499.8
2022;0;Leales / Frecuentes;144;6;228.1
2023;0;Leales / Frecuentes;3;5;257.9
2024;2;Campeones / VIP;26;9;633.0
2025;0;Leales / Frecuentes;164;5;144.6
2026;0;Leales / Frecuentes;69;5;215.6
2027;2;Campeones / VIP;44;9;347.09999999999997
2028;2;Campeones / VIP;8;9;332.7
2029;2;Campeones / VIP;10;11;331.8
2030;0;Leales / Frecuentes;235;4;136.4
2031;2;Campeones / VIP;57;8;414.2
2032;1;En Riesgo / Inactivos;44;11;628.5
2033;0;Leales / Frecuentes;119;3;66.1
2034;2;Campeones / VIP;70;8;447.36400000000003
2035;2;Campeones / VIP;73;7;430.5
2036;0;Leales / Frecuentes;57;5;174.9
2037;3;Nuevos / Esporádicos;446;3;163.39999999999998
2038;0;Leales / Frecuentes;274;6;246.5
2039;0;Leales / Frecuentes;103;6;126.5
2040;0;Leales / Frecuentes;137;2;17.516
2041;1;En Riesgo / Inactivos;27;19;636.3
2042;2;Campeones / VIP;14;11;280.5
2043;2;Campeones / VIP;20;9;381.0
2044;0;Leales / Frecuentes;208;5;144.4
2045;1;En Riesgo / Inactivos;9;17;525.385
2046;2;Campeones / VIP;39;8;316.9
2047;0;Leales / Frecuentes;94;6;255.24399999999997
2048;0;Leales / Frecuentes;157;4;139.3
2049;3;Nuevos / Esporádicos;452;2;119.60000000000001
2050;2;Campeones / VIP;234;10;253.15
2051;2;Campeones / VIP;63;12;230.66
2052;1;En Riesgo / Inactivos;17;14;544.2520000000001
2053;2;Campeones / VIP;22;13;481.2
2054;0;Leales / Frecuentes;217;4;98.6
2055;3;Nuevos / Esporádicos;331;4;225.0
2056;1;En Riesgo / Inactivos;16;19;645.128
2057;3;Nuevos / Esporádicos;406;4;85.9
2058;2;Campeones / VIP;1;14;435.0
2059;1;En Riesgo / Inactivos;32;11;678.0600000000001
2060;0;Leales / Frecuentes;9;3;127.9
2061;0;Leales / Frecuentes;202;4;158.44
2062;3;Nuevos / Esporádicos;592;2;44.9
2063;3;Nuevos / Esporádicos;320;6;197.152
2064;0;Leales / Frecuentes;259;7;254.8
2065;0;Leales / Frecuentes;61;5;136.3
2066;0;Leales / Frecuentes;51;6;122.6
2067;0;Leales / Frecuentes;179;4;97.88
2068;0;Leales / Frecuentes;95;6;130.1
2069;2;Campeones / VIP;194;8;266.2
2070;3;Nuevos / Esporádicos;284;3;112.1
2071;3;Nuevos / Esporádicos;344;6;136.1
2072;0;Leales / Frecuentes;166;4;189.8
2073;2;Campeones / VIP;77;6;383.9
2074;1;En Riesgo / Inactivos;88;11;730.1
2075;0;Leales / Frecuentes;156;8;204.53199999999998
2076;0;Leales / Frecuentes;49;7;148.85
2077;1;En Riesgo / Inactivos;14;17;396.04
2078;0;Leales / Frecuentes;157;4;227.1
2079;0;Leales / Frecuentes;51;3;204.79999999999998
2080;2;Campeones / VIP;210;7;529.4
2081;1;En Riesgo / Inactivos;3;19;751.7
2082;0;Leales / Frecuentes;41;6;76.2
2083;2;Campeones / VIP;59;9;606.8
2084;3;Nuevos / Esporádicos;684;1;3.8
2085;2;Campeones / VIP;89;8;219.6
2086;3;Nuevos / Esporádicos;507;2;45.6
2087;0;Leales / Frecuentes;131;5;117.03999999999999
2088;2;Campeones / VIP;51;8;557.612
2089;0;Leales / Frecuentes;24;4;133.31
2090;0;Leales / Frecuentes;140;7;164.36
2091;3;Nuevos / Esporádicos;427;2;30.699999999999996
2092;0;Leales / Frecuentes;83;3;99.1
2093;0;Leales / Frecuentes;205;5;221.89999999999998
2094;0;Leales / Frecuentes;84;5;364.0
2095;3;Nuevos / Esporádicos;360;3;94.924
2096;1;En Riesgo / Inactivos;23;14;1093.1
2097;2;Campeones / VIP;14;7;257.9
2098;1;En Riesgo / Inactivos;5;10;1119.5040000000001
2099;3;Nuevos / Esporádicos;341;5;149.0
2100;2;Campeones / VIP;39;7;259.5
2101;0;Leales / Frecuentes;148;2;51.904
2102;0;Leales / Frecuentes;21;6;200.2
2103;0;Leales / Frecuentes;128;9;141.918
2104;0;Leales / Frecuentes;21;7;159.6
2105;3;Nuevos / Esporádicos;606;2;19.700000000000003
2106;0;Leales / Frecuentes;283;4;103.2
2107;0;Leales / Frecuentes;94;7;179.29999999999998
2108;0;Leales / Frecuentes;134;7;218.9
2109;2;Campeones / VIP;10;11;218.97
2110;2;Campeones / VIP;27;8;290.7
2111;0;Leales / Frecuentes;50;7;182.5
2112;3;Nuevos / Esporádicos;600;2;78.22
2113;2;Campeones / VIP;20;10;229.2
2114;0;Leales / Frecuentes;17;5;67.4
2115;0;Leales / Frecuentes;76;4;141.0
2116;1;En Riesgo / Inactivos;8;14;852.8
2117;3;Nuevos / Esporádicos;334;4;156.5
2118;0;Leales / Frecuentes;79;2;16.9
2119;0;Leales / Frecuentes;42;2;71.3
2120;2;Campeones / VIP;88;8;314.23
2121;0;Leales / Frecuentes;76;6;76.892
2122;2;Campeones / VIP;46;14;383.72999999999996
2123;3;Nuevos / Esporádicos;415;4;88.3
2124;3;Nuevos / Esporádicos;325;3;96.472
2125;0;Leales / Frecuentes;69;5;98.936
2126;1;En Riesgo / Inactivos;13;15;503.43
2127;0;Leales / Frecuentes;64;4;197.8
2128;0;Leales / Frecuentes;62;7;121.9
2129;0;Leales / Frecuentes;39;6;237.6
2130;3;Nuevos / Esporádicos;322;3;132.20000000000002
2131;2;Campeones / VIP;146;6;611.0
2132;2;Campeones / VIP;66;7;308.5
2133;0;Leales / Frecuentes;265;6;397.3
2134;3;Nuevos / Esporádicos;321;4;49.7
2135;2;Campeones / VIP;45;14;457.10999999999996
2136;0;Leales / Frecuentes;184;4;141.2
2137;1;En Riesgo / Inactivos;3;24;1116.46
2138;2;Campeones / VIP;12;13;375.6
2139;2;Campeones / VIP;12;7;320.9
2140;1;En Riesgo / Inactivos;22;16;408.9
2141;2;Campeones / VIP;5;7;272.61199999999997
2142;0;Leales / Frecuentes;24;5;138.7
2143;0;Leales / Frecuentes;118;4;401.0
2144;0;Leales / Frecuentes;273;8;224.14
2145;0;Leales / Frecuentes;125;7;172.0
2146;0;Leales / Frecuentes;216;7;217.832
2147;0;Leales / Frecuentes;5;5;249.2
2148;0;Leales / Frecuentes;54;4;151.4
2149;2;Campeones / VIP;123;12;138.79999999999998
2150;0;Leales / Frecuentes;21;4;51.8
2151;0;Leales / Frecuentes;10;5;209.192
2152;2;Campeones / VIP;9;6;397.9
2153;3;Nuevos / Esporádicos;485;2;23.4
2154;1;En Riesgo / Inactivos;1;18;888.765
2155;0;Leales / Frecuentes;229;6;191.5
2156;0;Leales / Frecuentes;37;4;160.7
2157;1;En Riesgo / Inactivos;1;19;514.06
2158;0;Leales / Frecuentes;40;6;241.8
2159;0;Leales / Frecuentes;218;3;134.7
2160;0;Leales / Frecuentes;187;4;29.0
2161;2;Campeones / VIP;2;11;416.8
2162;0;Leales / Frecuentes;29;6;269.092
2163;0;Leales / Frecuentes;24;6;246.9
2164;3;Nuevos / Esporádicos;519;3;143.725
2165;0;Leales / Frecuentes;37;5;161.13
2166;1;En Riesgo / Inactivos;12;16;793.26
2167;3;Nuevos / Esporádicos;319;5;127.3
2168;0;Leales / Frecuentes;240;4;129.1
2169;0;Leales / Frecuentes;85;7;205.1
2170;0;Leales / Frecuentes;99;5;265.2
2171;2;Campeones / VIP;4;7;491.0
2172;0;Leales / Frecuentes;169;5;167.53
2173;2;Campeones / VIP;42;9;243.8
2174;1;En Riesgo / Inactivos;61;12;625.86
2175;3;Nuevos / Esporádicos;393;2;14.3
2176;1;En Riesgo / Inactivos;7;16;667.17
2177;2;Campeones / VIP;25;9;458.5
2178;3;Nuevos / Esporádicos;480;2;263.59999999999997
2179;0;Leales / Frecuentes;158;5;102.5
2180;0;Leales / Frecuentes;15;5;117.2
2181;0;Leales / Frecuentes;33;6;265.4
2182;1;En Riesgo / Inactivos;49;14;982.0
2183;2;Campeones / VIP;31;8;425.5
2184;3;Nuevos / Esporádicos;494;2;25.4
2185;0;Leales / Frecuentes;3;7;180.684
2186;0;Leales / Frecuentes;86;3;94.22399999999999
2187;0;Leales / Frecuentes;17;5;206.2
2188;0;Leales / Frecuentes;16;2;69.6
2189;0;Leales / Frecuentes;55;4;123.30000000000001
2190;0;Leales / Frecuentes;30;7;115.10000000000001
2191;2;Campeones / VIP;35;7;412.5
2192;0;Leales / Frecuentes;175;6;182.5
2193;0;Leales / Frecuentes;5;5;120.9
2194;0;Leales / Frecuentes;3;5;141.53199999999998
2195;2;Campeones / VIP;11;10;230.04
2196;2;Campeones / VIP;2;8;209.0
2197;0;Leales / Frecuentes;221;3;119.208
2198;0;Leales / Frecuentes;172;7;292.59499999999997
2199;0;Leales / Frecuentes;147;5;147.8
2200;0;Leales / Frecuentes;214;3;89.3
2201;1;En Riesgo / Inactivos;5;19;742.08
2202;0;Leales / Frecuentes;8;3;20.8
2203;0;Leales / Frecuentes;176;4;64.936
2204;0;Leales / Frecuentes;81;2;44.5
2205;3;Nuevos / Esporádicos;389;3;166.2
2206;3;Nuevos / Esporádicos;365;6;139.8
2207;0;Leales / Frecuentes;163;5;307.5
2208;2;Campeones / VIP;146;10;301.9
2209;3;Nuevos / Esporádicos;456;3;125.19999999999999
2210;0;Leales / Frecuentes;154;5;83.5
2211;0;Leales / Frecuentes;100;5;153.3
2212;0;Leales / Frecuentes;5;7;209.5
2213;2;Campeones / VIP;76;12;375.7
2214;0;Leales / Frecuentes;24;5;333.4
2215;0;Leales / Frecuentes;45;6;192.6
2216;0;Leales / Frecuentes;229;5;136.1
2217;3;Nuevos / Esporádicos;304;3;212.72000000000003
2218;0;Leales / Frecuentes;2;4;102.6
2219;0;Leales / Frecuentes;132;5;173.1
2220;1;En Riesgo / Inactivos;49;14;921.1320000000001
2221;1;En Riesgo / Inactivos;29;20;663.0699999999999
2222;3;Nuevos / Esporádicos;395;2;200.0
2223;0;Leales / Frecuentes;4;4;146.552
2224;2;Campeones / VIP;116;9;522.3
2225;2;Campeones / VIP;133;9;336.792
2226;2;Campeones / VIP;7;10;434.38
2227;0;Leales / Frecuentes;222;6;111.94
2228;2;Campeones / VIP;43;11;499.76
2229;0;Leales / Frecuentes;162;2;91.10000000000001
2230;2;Campeones / VIP;9;13;491.2
2231;0;Leales / Frecuentes;54;7;231.1
2232;0;Leales / Frecuentes;81;3;62.172
2233;0;Leales / Frecuentes;169;4;225.0
2234;0;Leales / Frecuentes;0;3;130.06
2235;0;Leales / Frecuentes;64;6;168.4
2236;2;Campeones / VIP;13;12;441.21999999999997
2237;3;Nuevos / Esporádicos;512;2;56.699999999999996
2238;0;Leales / Frecuentes;24;2;303.9
2239;0;Leales / Frecuentes;98;3;204.2
2240;2;Campeones / VIP;21;7;427.7
2241;1;En Riesgo / Inactivos;12;12;927.57
2242;1;En Riesgo / Inactivos;74;15;655.592
2243;2;Campeones / VIP;67;7;484.6
2244;0;Leales / Frecuentes;104;4;199.89999999999998
2245;0;Leales / Frecuentes;131;4;110.7
2246;3;Nuevos / Esporádicos;382;4;410.0
2247;0;Leales / Frecuentes;8;6;119.73599999999999
2248;2;Campeones / VIP;98;9;249.7
2249;3;Nuevos / Esporádicos;442;5;185.5
2250;3;Nuevos / Esporádicos;265;2;49.328
2251;0;Leales / Frecuentes;81;4;110.3
2252;0;Leales / Frecuentes;162;3;65.6
2253;0;Leales / Frecuentes;159;4;141.2
2254;0;Leales / Frecuentes;134;5;283.645
2255;2;Campeones / VIP;52;6;341.034
2256;0;Leales / Frecuentes;201;2;37.599999999999994
2257;0;Leales / Frecuentes;63;7;149.6
2258;2;Campeones / VIP;88;8;295.65
2259;0;Leales / Frecuentes;97;4;171.8
2260;0;Leales / Frecuentes;60;4;89.9
2261;0;Leales / Frecuentes;258;6;160.7
2262;1;En Riesgo / Inactivos;64;11;686.3
2263;2;Campeones / VIP;88;12;397.036
2264;0;Leales / Frecuentes;241;4;92.72
2265;2;Campeones / VIP;70;8;534.6
2266;1;En Riesgo / Inactivos;26;11;767.0999999999999
2267;0;Leales / Frecuentes;79;7;164.4
2268;1;En Riesgo / Inactivos;32;18;694.2
2269;0;Leales / Frecuentes;23;5;339.20000000000005
2270;2;Campeones / VIP;174;9;189.5
2271;0;Leales / Frecuentes;34;3;62.0
2272;2;Campeones / VIP;290;4;588.524
2273;3;Nuevos / Esporádicos;323;3;190.2
2274;2;Campeones / VIP;1;8;219.5
2275;2;Campeones / VIP;117;8;506.2
2276;0;Leales / Frecuentes;9;2;176.6
2277;2;Campeones / VIP;113;11;477.23
2278;0;Leales / Frecuentes;0;4;174.7
2279;0;Leales / Frecuentes;0;4;86.1
2280;2;Campeones / VIP;107;11;391.4
2281;0;Leales / Frecuentes;39;5;210.74
2282;2;Campeones / VIP;292;7;461.76
2283;0;Leales / Frecuentes;33;3;112.1
2284;2;Campeones / VIP;44;11;604.5
2285;0;Leales / Frecuentes;45;3;79.395
2286;3;Nuevos / Esporádicos;288;2;22.8
2287;2;Campeones / VIP;65;8;220.4
2288;1;En Riesgo / Inactivos;1;15;752.3
2289;0;Leales / Frecuentes;181;4;481.0
2290;1;En Riesgo / Inactivos;19;17;597.115
2291;2;Campeones / VIP;133;10;155.15
2292;0;Leales / Frecuentes;155;2;63.26500000000001
2293;2;Campeones / VIP;7;8;275.215
2294;1;En Riesgo / Inactivos;24;15;682.845
2295;0;Leales / Frecuentes;45;6;112.2
2296;3;Nuevos / Esporádicos;299;2;49.516
2297;1;En Riesgo / Inactivos;51;19;949.725
2298;0;Leales / Frecuentes;183;3;71.6
2299;3;Nuevos / Esporádicos;679;1;14.9
2300;0;Leales / Frecuentes;168;2;18.415
2301;2;Campeones / VIP;19;8;276.948
2302;3;Nuevos / Esporádicos;502;2;24.7
2303;1;En Riesgo / Inactivos;18;11;666.0699999999999
2304;2;Campeones / VIP;36;3;946.7
2305;1;En Riesgo / Inactivos;120;13;616.3
2306;0;Leales / Frecuentes;132;7;169.89999999999998
2307;0;Leales / Frecuentes;71;5;134.7
2308;0;Leales / Frecuentes;170;6;136.9
2309;2;Campeones / VIP;115;13;245.412
2310;0;Leales / Frecuentes;66;3;43.7
2311;0;Leales / Frecuentes;12;4;242.0
2312;0;Leales / Frecuentes;184;4;227.29999999999998
2313;0;Leales / Frecuentes;176;4;372.2
2314;3;Nuevos / Esporádicos;679;1;16.631999999999998
2315;2;Campeones / VIP;69;10;557.58
2316;0;Leales / Frecuentes;58;4;189.7
2317;3;Nuevos / Esporádicos;343;2;10.7
2318;0;Leales / Frecuentes;305;5;252.89999999999998
2319;2;Campeones / VIP;83;5;410.9
2320;0;Leales / Frecuentes;21;6;68.8
2321;0;Leales / Frecuentes;14;5;343.70000000000005
2322;0;Leales / Frecuentes;240;2;105.78399999999999
2323;1;En Riesgo / Inactivos;24;13;1018.1999999999999
2324;2;Campeones / VIP;33;8;219.29999999999998
2325;0;Leales / Frecuentes;82;5;372.7
2326;0;Leales / Frecuentes;39;4;97.9
2327;0;Leales / Frecuentes;269;7;295.12
2328;0;Leales / Frecuentes;205;6;127.6
2329;1;En Riesgo / Inactivos;7;16;985.71
2330;1;En Riesgo / Inactivos;12;15;654.7
2331;2;Campeones / VIP;4;8;308.72
2332;2;Campeones / VIP;9;12;552.1
2333;1;En Riesgo / Inactivos;59;16;534.9
2334;0;Leales / Frecuentes;216;3;138.20000000000002
2335;2;Campeones / VIP;54;13;301.8
2336;3;Nuevos / Esporádicos;679;1;132.0
2337;0;Leales / Frecuentes;222;6;251.9
2338;2;Campeones / VIP;23;10;344.29200000000003
2339;2;Campeones / VIP;22;8;347.5
2340;1;En Riesgo / Inactivos;14;9;725.6999999999999
2341;0;Leales / Frecuentes;176;4;143.8
2342;1;En Riesgo / Inactivos;18;14;961.7
2343;1;En Riesgo / Inactivos;74;10;724.4
2344;0;Leales / Frecuentes;115;4;68.5
2345;2;Campeones / VIP;107;9;407.756
2346;0;Leales / Frecuentes;235;3;53.3
2347;2;Campeones / VIP;51;9;313.22
2348;3;Nuevos / Esporádicos;454;2;47.5
2349;2;Campeones / VIP;131;8;275.7
2350;3;Nuevos / Esporádicos;383;3;55.012
2351;0;Leales / Frecuentes;136;8;143.622
2352;3;Nuevos / Esporádicos;381;2;41.8
2353;0;Leales / Frecuentes;25;6;163.7
2354;1;En Riesgo / Inactivos;51;8;916.1
2355;2;Campeones / VIP;20;11;469.265
2356;1;En Riesgo / Inactivos;11;15;516.42
2357;0;Leales / Frecuentes;71;5;168.79999999999998
