id_venta;numero_linea;fecha;id_cliente;id_tienda;id_producto;id_promocion;cantidad;precio_unitario_lista;descuento_pct;precio_unitario_final;importe_venta;costo_total;margen
9435;1;2024-07-21;3275;14;29;1;3;4.8;0.0;4.8;14.4;8.7;5.7
9436;1;2024-07-21;1954;8;176;1;2;5.2;0.0;5.2;10.4;6.8;3.6
9437;1;2024-07-21;3630;4;343;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9437;2;2024-07-21;3630;4;359;1;1;9.9;0.0;9.9;9.9;6.9;3.0
9438;1;2024-07-21;1549;5;102;1;1;5.9;0.0;5.9;5.9;3.4;2.5
9438;2;2024-07-21;1549;5;184;1;1;7.9;0.0;7.9;7.9;5.4;2.5
9438;3;2024-07-21;1549;5;138;1;1;4.9;0.0;4.9;4.9;3.1;1.8
9438;4;2024-07-21;1549;5;104;1;1;6.1;0.0;6.1;6.1;3.6;2.5
9439;1;2024-07-21;395;14;379;1;1;24.9;0.0;24.9;24.9;18.3;6.6
9439;2;2024-07-21;395;14;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
9439;3;2024-07-21;395;14;384;1;2;18.9;0.0;18.9;37.8;27.4;10.4
9440;1;2024-07-21;4772;6;140;1;1;6.2;0.0;6.2;6.2;4.1;2.1
9441;1;2024-07-21;1978;10;174;1;2;5.9;0.0;5.9;11.8;7.6;4.2
9441;2;2024-07-21;1978;10;104;1;1;6.1;0.0;6.1;6.1;3.6;2.5
9441;3;2024-07-21;1978;10;175;1;2;6.5;0.0;6.5;13.0;8.4;4.6
9442;1;2024-07-21;529;11;143;7;2;6.5;0.15;5.52;11.04;8.6;2.44
9443;1;2024-07-21;3873;11;247;1;2;12.9;0.0;12.9;25.8;18.4;7.4
9444;1;2024-07-21;911;1;113;1;1;8.9;0.0;8.9;8.9;5.7;3.2
9444;2;2024-07-21;911;1;236;1;1;9.9;0.0;9.9;9.9;6.9;3.0
9444;3;2024-07-21;911;1;114;1;1;3.6;0.0;3.6;3.6;2.2;1.4
9445;1;2024-07-21;2906;9;109;1;1;3.8;0.0;3.8;3.8;2.3;1.5
9446;1;2024-07-21;4036;2;461;1;1;22.9;0.0;22.9;22.9;16.5;6.4
9447;1;2024-07-21;3709;4;280;1;2;10.9;0.0;10.9;21.8;14.8;7.0
9448;1;2024-07-21;2813;9;343;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9448;2;2024-07-21;2813;9;342;1;1;21.9;0.0;21.9;21.9;15.9;6.0
9448;3;2024-07-21;2813;9;368;1;4;18.9;0.0;18.9;75.6;54.4;21.2
9449;1;2024-07-21;1173;3;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9450;1;2024-07-21;1039;1;62;1;1;6.8;0.0;6.8;6.8;4.6;2.2
9450;2;2024-07-21;1039;1;50;1;1;24.9;0.0;24.9;24.9;18.1;6.8
9451;1;2024-07-22;2967;5;249;1;1;2.2;0.0;2.2;2.2;1.3;0.9
9452;1;2024-07-22;4764;4;155;7;2;4.5;0.15;3.82;7.64;5.8;1.84
9453;1;2024-07-22;341;14;293;1;2;5.9;0.0;5.9;11.8;7.8;4.0
9454;1;2024-07-22;3494;4;445;1;2;24.9;0.0;24.9;49.8;37.6;12.2
9455;1;2024-07-22;4617;4;128;1;2;15.9;0.0;15.9;31.8;21.6;10.2
9456;1;2024-07-22;2682;2;221;1;2;31.9;0.0;31.9;63.8;48.4;15.4
9457;1;2024-07-22;3706;14;258;1;5;2.5;0.0;2.5;12.5;7.5;5.0
9458;1;2024-07-22;1519;15;142;1;1;4.5;0.0;4.5;4.5;2.9;1.6
9459;1;2024-07-22;2373;7;46;7;2;15.2;0.15;12.92;25.84;21.6;4.24
9460;1;2024-07-22;2522;7;182;1;2;2.9;0.0;2.9;5.8;3.4;2.4
9461;1;2024-07-22;3610;7;9;1;2;32.5;0.0;32.5;65.0;48.6;16.4
9462;1;2024-07-22;494;8;145;1;2;6.2;0.0;6.2;12.4;8.2;4.2
9463;1;2024-07-22;4296;1;217;1;1;39.9;0.0;39.9;39.9;31.2;8.7
9463;2;2024-07-22;4296;1;197;1;1;4.5;0.0;4.5;4.5;2.9;1.6
9464;1;2024-07-22;1012;4;397;1;1;19.9;0.0;19.9;19.9;14.8;5.1
9465;1;2024-07-22;4153;2;41;1;1;12.5;0.0;12.5;12.5;8.7;3.8
9465;2;2024-07-22;4153;2;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
9466;1;2024-07-22;1586;10;214;1;1;23.9;0.0;23.9;23.9;18.1;5.8
9467;1;2024-07-22;141;7;77;1;2;9.5;0.0;9.5;19.0;12.8;6.2
9467;2;2024-07-22;141;7;164;1;1;11.9;0.0;11.9;11.9;8.2;3.7
9467;3;2024-07-22;141;7;39;1;1;9.9;0.0;9.9;9.9;6.5;3.4
9468;1;2024-07-22;3034;1;379;1;1;24.9;0.0;24.9;24.9;18.3;6.6
9468;2;2024-07-22;3034;1;161;1;5;15.9;0.0;15.9;79.5;55.5;24.0
9469;1;2024-07-22;103;14;148;7;1;4.7;0.15;4.0;4.0;3.0;1.0
9470;1;2024-07-22;4902;1;4;1;2;5.4;0.0;5.4;10.8;7.2;3.6
9470;2;2024-07-22;4902;1;68;1;2;12.9;0.0;12.9;25.8;17.8;8.0
9470;3;2024-07-22;4902;1;43;1;2;28.9;0.0;28.9;57.8;41.2;16.6
9470;4;2024-07-22;4902;1;215;1;4;10.9;0.0;10.9;43.6;30.4;13.2
9471;1;2024-07-22;1675;4;205;1;1;5.2;0.0;5.2;5.2;3.4;1.8
9472;1;2024-07-22;464;1;278;1;2;11.9;0.0;11.9;23.8;16.2;7.6
9472;2;2024-07-22;464;1;298;1;2;7.9;0.0;7.9;15.8;10.4;5.4
9472;3;2024-07-22;464;1;311;1;5;11.9;0.0;11.9;59.5;42.0;17.5
9473;1;2024-07-22;1166;8;319;1;1;19.9;0.0;19.9;19.9;14.2;5.7
9474;1;2024-07-22;1864;4;288;1;1;6.5;0.0;6.5;6.5;4.2;2.3
9475;1;2024-07-22;4698;7;148;1;2;4.7;0.0;4.7;9.4;6.0;3.4
9476;1;2024-07-22;3972;7;61;7;2;5.6;0.15;4.76;9.52;7.2;2.32
9476;2;2024-07-22;3972;7;1;7;1;6.9;0.15;5.87;5.87;4.4;1.47
9476;3;2024-07-22;3972;7;64;7;1;8.4;0.15;7.14;7.14;5.9;1.24
9476;4;2024-07-22;3972;7;44;7;1;14.5;0.15;12.32;12.32;10.1;2.22
9477;1;2024-07-22;4267;7;33;1;4;10.3;0.0;10.3;41.2;27.2;14.0
9478;1;2024-07-22;3899;7;173;1;2;4.9;0.0;4.9;9.8;6.4;3.4
9479;1;2024-07-22;4659;13;55;1;1;8.4;0.0;8.4;8.4;5.6;2.8
9479;2;2024-07-22;4659;13;96;1;1;16.9;0.0;16.9;16.9;11.9;5.0
9480;1;2024-07-22;51;11;48;1;1;11.9;0.0;11.9;11.9;8.2;3.7
9480;2;2024-07-22;51;11;198;1;1;4.9;0.0;4.9;4.9;3.2;1.7
9480;3;2024-07-22;51;11;211;1;1;16.5;0.0;16.5;16.5;12.1;4.4
9481;1;2024-07-22;3199;3;110;1;1;8.9;0.0;8.9;8.9;5.7;3.2
9482;1;2024-07-22;3063;1;328;1;2;18.9;0.0;18.9;37.8;27.2;10.6
9483;1;2024-07-22;1920;12;1;1;1;6.9;0.0;6.9;6.9;4.4;2.5
9484;1;2024-07-22;3706;9;365;1;4;13.9;0.0;13.9;55.6;39.6;16.0
9485;1;2024-07-22;1987;2;197;1;3;4.5;0.0;4.5;13.5;8.7;4.8
9486;1;2024-07-22;3085;2;112;1;1;3.8;0.0;3.8;3.8;2.3;1.5
9487;1;2024-07-22;4860;5;178;1;1;12.9;0.0;12.9;12.9;9.1;3.8
9487;2;2024-07-22;4860;5;152;1;3;10.2;0.0;10.2;30.6;21.3;9.3
9488;1;2024-07-22;105;1;404;1;1;58.9;0.0;58.9;58.9;44.8;14.1
9488;2;2024-07-22;105;1;413;1;2;15.9;0.0;15.9;31.8;22.8;9.0
9489;1;2024-07-22;3959;3;109;1;2;3.8;0.0;3.8;7.6;4.6;3.0
9490;1;2024-07-22;2073;13;437;1;3;16.9;0.0;16.9;50.7;35.4;15.3
9491;1;2024-07-22;2210;3;279;1;1;15.9;0.0;15.9;15.9;11.4;4.5
9492;1;2024-07-22;3041;3;321;1;2;10.9;0.0;10.9;21.8;15.0;6.8
9493;1;2024-07-22;3924;7;213;1;1;14.9;0.0;14.9;14.9;10.8;4.1
9494;1;2024-07-22;2280;3;451;1;1;22.9;0.0;22.9;22.9;16.8;6.1
9494;2;2024-07-22;2280;3;447;1;2;54.9;0.0;54.9;109.8;86.2;23.6
9495;1;2024-07-22;304;7;144;1;2;7.2;0.0;7.2;14.4;9.8;4.6
9495;2;2024-07-22;304;7;35;1;3;16.9;0.0;16.9;50.7;33.6;17.1
9495;3;2024-07-22;304;7;128;1;2;15.9;0.0;15.9;31.8;21.6;10.2
9495;4;2024-07-22;304;7;149;1;2;7.9;0.0;7.9;15.8;11.0;4.8
9496;1;2024-07-22;1591;8;6;1;1;6.5;0.0;6.5;6.5;4.1;2.4
9497;1;2024-07-22;1802;2;258;1;2;2.5;0.0;2.5;5.0;3.0;2.0
9497;2;2024-07-22;1802;2;131;1;1;7.9;0.0;7.9;7.9;5.1;2.8
9497;3;2024-07-22;1802;2;260;1;1;3.2;0.0;3.2;3.2;2.0;1.2
9498;1;2024-07-22;4066;2;329;1;1;19.9;0.0;19.9;19.9;14.3;5.6
9498;2;2024-07-22;4066;2;366;1;1;17.9;0.0;17.9;17.9;12.9;5.0
9498;3;2024-07-22;4066;2;330;1;1;24.9;0.0;24.9;24.9;18.2;6.7
9499;1;2024-07-22;4155;4;140;1;1;6.2;0.0;6.2;6.2;4.1;2.1
9500;1;2024-07-22;4807;9;278;1;1;11.9;0.0;11.9;11.9;8.1;3.8
9501;1;2024-07-22;3406;3;202;1;1;4.2;0.0;4.2;4.2;2.7;1.5
9501;2;2024-07-22;3406;3;86;1;1;7.5;0.0;7.5;7.5;5.1;2.4
9502;1;2024-07-22;2103;15;195;1;1;8.9;0.0;8.9;8.9;6.2;2.7
9502;2;2024-07-22;2103;15;5;1;1;8.9;0.0;8.9;8.9;6.1;2.8
9503;1;2024-07-22;30;7;29;1;1;4.8;0.0;4.8;4.8;2.9;1.9
9503;2;2024-07-22;30;7;163;1;2;12.9;0.0;12.9;25.8;18.2;7.6
9504;1;2024-07-22;3039;4;30;1;1;4.7;0.0;4.7;4.7;2.8;1.9
9505;1;2024-07-22;1329;11;48;7;1;11.9;0.15;10.12;10.12;8.2;1.92
9505;2;2024-07-22;1329;11;191;7;2;4.5;0.15;3.82;7.64;5.8;1.84
9505;3;2024-07-22;1329;11;1;7;1;6.9;;5.87;5.87;4.4;1.47
9505;4;2024-07-22;1329;11;212;7;1;15.5;0.15;13.17;13.17;11.2;1.97
9506;1;2024-07-22;3791;7;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
9506;2;2024-07-22;3791;7;170;1;5;6.9;0.0;6.9;34.5;23.0;11.5
9506;3;2024-07-22;3791;7;188;1;1;4.9;0.0;4.9;4.9;3.1;1.8
9506;4;2024-07-22;3791;7;192;1;1;5.9;0.0;5.9;5.9;3.9;2.0
9506;5;2024-07-22;3791;7;9;1;1;32.5;0.0;32.5;32.5;24.3;8.2
9507;1;2024-07-22;3287;1;213;7;2;14.9;0.15;12.66;25.32;21.6;3.72
9507;2;2024-07-22;3287;1;14;7;2;12.9;0.15;10.96;21.92;18.2;3.72
9507;3;2024-07-22;3287;1;42;7;4;13.2;0.15;11.22;44.88;36.4;8.48
9507;4;2024-07-22;3287;1;93;7;1;4.5;0.15;3.82;3.82;2.9;0.92
9507;5;2024-07-22;3287;1;198;7;1;4.9;0.15;4.17;4.17;3.2;0.97
9508;1;2024-07-22;3858;4;404;1;2;58.9;0.0;58.9;117.8;89.6;28.2
9509;1;2024-07-22;223;1;283;1;1;32.9;0.0;32.9;32.9;24.8;8.1
9510;1;2024-07-22;4520;8;201;7;4;3.2;0.15;2.72;10.88;7.6;3.28
9511;1;2024-07-23;3921;3;445;1;1;24.9;0.0;24.9;24.9;18.8;6.1
9512;1;2024-07-23;352;7;101;1;2;2.2;0.0;2.2;4.4;2.4;2.0
9513;1;2024-07-23;3933;12;143;1;2;6.5;0.0;6.5;13.0;8.6;4.4
9513;2;2024-07-23;3933;12;267;1;1;2.9;0.0;2.9;2.9;1.8;1.1
9513;3;2024-07-23;3933;12;142;1;2;4.5;0.0;4.5;9.0;5.8;3.2
9514;1;2024-07-23;89;4;125;1;1;9.8;0.0;9.8;9.8;6.3;3.5
9514;2;2024-07-23;89;4;182;1;2;2.9;0.0;2.9;5.8;3.4;2.4
9515;1;2024-07-23;3944;15;172;1;2;4.5;0.0;4.5;9.0;5.8;3.2
9515;2;2024-07-23;3944;15;156;1;2;4.5;0.0;4.5;9.0;5.8;3.2
9516;1;2024-07-23;4337;15;191;1;3;4.5;0.0;4.5;13.5;8.7;4.8
9517;1;2024-07-23;507;13;143;1;1;6.5;0.0;6.5;6.5;4.3;2.2
9517;2;2024-07-23;507;13;128;1;1;15.9;0.0;15.9;15.9;10.8;5.1
9517;3;2024-07-23;507;13;37;1;1;6.1;0.0;6.1;6.1;4.1;2.0
9517;4;2024-07-23;507;13;127;1;4;23.9;0.0;23.9;95.6;66.0;29.6
9518;1;2024-07-23;1280;12;437;1;1;16.9;0.0;16.9;16.9;11.8;5.1
9519;1;2024-07-23;704;13;151;1;3;9.9;0.0;9.9;29.7;20.4;9.3
9519;2;2024-07-23;704;13;267;1;1;2.9;0.0;2.9;2.9;1.8;1.1
9520;1;2024-07-23;157;8;488;1;5;24.9;0.0;24.9;124.5;91.5;33.0
9520;2;2024-07-23;157;8;309;1;5;8.9;0.0;8.9;44.5;30.0;14.5
9521;1;2024-07-23;2265;7;174;1;2;5.9;0.0;5.9;11.8;7.6;4.2
9522;1;2024-07-23;1706;4;199;1;5;3.9;0.0;3.9;19.5;12.5;7.0
9522;2;2024-07-23;1706;4;50;1;2;24.9;0.0;24.9;49.8;36.2;13.6
9523;1;2024-07-23;1312;1;321;1;2;10.9;0.0;10.9;21.8;15.0;6.8
9523;2;2024-07-23;1312;1;343;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9523;3;2024-07-23;1312;1;329;1;2;19.9;0.0;19.9;39.8;28.6;11.2
9524;1;2024-07-23;983;9;143;1;3;6.5;0.0;6.5;19.5;12.9;6.6
9524;2;2024-07-23;983;9;263;1;3;2.9;0.0;2.9;8.7;5.4;3.3
9524;3;2024-07-23;983;9;121;1;1;9.2;0.0;9.2;9.2;5.9;3.3
9525;1;2024-07-23;1136;7;405;1;2;62.9;0.0;62.9;125.8;95.8;30.0
9526;1;2024-07-23;779;12;446;1;2;27.9;0.0;27.9;55.8;42.4;13.4
9526;2;2024-07-23;779;12;464;1;2;39.9;0.0;39.9;79.8;60.8;19.0
9527;1;2024-07-23;2516;7;101;1;1;2.2;0.0;2.2;2.2;1.2;1.0
9528;1;2024-07-23;2265;7;207;1;1;5.9;0.0;5.9;5.9;3.9;2.0
9529;1;2024-07-23;481;11;36;1;1;18.5;0.0;18.5;18.5;12.5;6.0
9530;1;2024-07-23;2277;6;2;1;1;31.9;0.0;31.9;31.9;23.8;8.1
9530;2;2024-07-23;2277;6;69;1;2;13.5;0.0;13.5;27.0;18.4;8.6
9530;3;2024-07-23;2277;6;1;1;2;6.9;0.0;6.9;13.8;8.8;5.0
9530;4;2024-07-23;2277;6;47;1;1;39.9;0.0;39.9;39.9;28.7;11.2
9530;5;2024-07-23;2277;6;42;1;1;13.2;0.0;13.2;13.2;9.1;4.1
9531;1;2024-07-23;3453;7;201;1;1;3.2;0.0;3.2;3.2;1.9;1.3
9531;2;2024-07-23;3453;7;82;1;2;10.5;0.0;10.5;21.0;14.4;6.6
9532;1;2024-07-23;135;7;290;1;4;7.2;0.0;7.2;28.8;19.2;9.6
9533;1;2024-07-23;1288;1;40;7;2;23.9;0.15;20.31;40.62;34.6;6.02
9534;1;2024-07-23;754;2;118;1;1;3.4;0.0;3.4;3.4;2.0;1.4
9535;1;2024-07-23;3596;5;158;1;1;16.9;0.0;16.9;16.9;11.8;5.1
9535;2;2024-07-23;3596;5;382;1;2;19.9;0.0;19.9;39.8;29.2;10.6
9536;1;2024-07-23;3453;7;397;1;1;19.9;0.0;19.9;19.9;14.8;5.1
9537;1;2024-07-23;2303;7;140;7;1;6.2;0.15;5.27;5.27;4.1;1.17
9538;1;2024-07-23;2061;3;321;1;1;10.9;0.0;10.9;10.9;7.5;3.4
9538;2;2024-07-23;2061;3;345;1;1;4.9;0.0;4.9;4.9;3.2;1.7
9539;1;2024-07-23;3862;14;171;1;1;7.2;0.0;7.2;7.2;4.9;2.3
9540;1;2024-07-23;103;9;128;1;3;15.9;0.0;15.9;47.7;32.4;15.3
9541;1;2024-07-23;3099;10;145;1;1;6.2;0.0;6.2;6.2;4.1;2.1
9542;1;2024-07-23;3248;3;213;7;1;14.9;0.15;12.66;12.66;10.8;1.86
9543;1;2024-07-23;1812;6;492;7;2;129.9;0.15;110.42;220.84;203.2;17.64
9544;1;2024-07-23;3045;4;321;1;1;10.9;0.0;10.9;10.9;7.5;3.4
9544;2;2024-07-23;3045;4;313;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9545;1;2024-07-23;1286;4;32;1;1;5.2;0.0;5.2;5.2;3.3;1.9
9546;1;2024-07-23;1385;2;112;1;1;3.8;0.0;3.8;3.8;2.3;1.5
9546;2;2024-07-23;1385;2;244;1;2;5.9;0.0;5.9;11.8;7.8;4.0
9546;3;2024-07-23;1385;2;251;1;1;4.5;0.0;4.5;4.5;2.9;1.6
9547;1;2024-07-23;978;7;224;1;1;52.9;0.0;52.9;52.9;41.6;11.3
9548;1;2024-07-23;1247;12;279;1;1;15.9;0.0;15.9;15.9;11.4;4.5
9549;1;2024-07-23;1301;1;127;1;1;23.9;0.0;23.9;23.9;16.5;7.4
9549;2;2024-07-23;1301;1;31;1;1;5.4;0.0;5.4;5.4;3.4;2.0
9550;1;2024-07-23;2095;12;51;1;1;7.9;0.0;7.9;7.9;5.1;2.8
9551;1;2024-07-23;453;11;24;1;1;7.9;0.0;7.9;7.9;5.4;2.5
9552;1;2024-07-23;772;8;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
9553;1;2024-07-23;3031;11;178;1;4;12.9;0.0;12.9;51.6;36.4;15.2
9554;1;2024-07-23;3322;15;143;1;1;6.5;0.0;6.5;6.5;4.3;2.2
9555;1;2024-07-23;4250;13;141;1;1;4.5;0.0;4.5;4.5;2.9;1.6
9556;1;2024-07-23;3987;12;155;1;3;4.5;0.0;4.5;13.5;8.7;4.8
9557;1;2024-07-23;2927;1;62;1;1;6.8;0.0;6.8;6.8;4.6;2.2
9557;2;2024-07-23;2927;1;83;1;2;6.2;0.0;6.2;12.4;8.2;4.2
9558;1;2024-07-23;4868;5;141;1;5;4.5;0.0;4.5;22.5;14.5;8.0
9559;1;2024-07-23;2837;13;281;1;4;9.9;0.0;9.9;39.6;26.8;12.8
9559;2;2024-07-23;2837;13;318;1;1;22.9;0.0;22.9;22.9;16.8;6.1
9560;1;2024-07-23;1099;4;55;7;1;8.4;0.15;7.14;7.14;5.6;1.54
9561;1;2024-07-23;1517;9;356;1;2;8.9;0.0;8.9;17.8;12.2;5.6
9562;1;2024-07-23;4347;5;281;1;2;9.9;0.0;9.9;19.8;13.4;6.4
9563;1;2024-07-23;4686;4;318;1;1;22.9;0.0;22.9;22.9;16.8;6.1
9563;2;2024-07-23;4686;4;317;1;2;17.9;0.0;17.9;35.8;26.2;9.6
9563;3;2024-07-23;4686;4;300;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9564;1;2024-07-23;4455;12;188;1;3;4.9;0.0;4.9;14.7;9.3;5.4
9565;1;2024-07-23;2919;7;127;7;1;23.9;0.15;20.31;20.31;16.5;3.81
9566;1;2024-07-23;2447;2;45;1;2;59.9;0.0;59.9;119.8;88.4;31.4
9567;1;2024-07-23;3834;15;467;1;4;229.9;0.0;229.9;919.6;707.2;212.4
9567;2;2024-07-23;3834;15;296;1;1;6.9;0.0;6.9;6.9;4.6;2.3
9567;3;2024-07-23;3834;15;473;1;1;49.9;0.0;49.9;49.9;37.9;12.0
9568;1;2024-07-23;409;1;63;1;1;6.2;0.0;6.2;6.2;4.1;2.1
9569;1;2024-07-23;3616;12;366;1;1;17.9;0.0;17.9;17.9;12.9;5.0
9570;1;2024-07-23;539;3;190;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9571;1;2024-07-24;942;12;113;1;1;8.9;0.0;8.9;8.9;5.7;3.2
9572;1;2024-07-24;4293;2;296;1;3;6.9;0.0;6.9;20.7;13.8;6.9
9572;2;2024-07-24;4293;2;313;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9573;1;2024-07-24;1388;13;176;7;1;5.2;0.15;4.42;4.42;3.4;1.02
9574;1;2024-07-24;422;8;51;1;2;7.9;0.0;7.9;15.8;10.2;5.6
9574;2;2024-07-24;422;8;3;1;2;34.9;0.0;34.9;69.8;52.4;17.4
9575;1;2024-07-24;1104;4;190;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9575;2;2024-07-24;1104;4;211;1;1;16.5;0.0;16.5;16.5;12.1;4.4
9576;1;2024-07-24;2776;3;202;1;3;4.2;0.0;4.2;12.6;8.1;4.5
9577;1;2024-07-24;4508;1;319;1;1;19.9;0.0;19.9;19.9;14.2;5.7
9577;2;2024-07-24;4508;1;317;1;1;17.9;0.0;17.9;17.9;13.1;4.8
9578;1;2024-07-24;129;1;307;1;3;19.9;0.0;19.9;59.7;44.4;15.3
9579;1;2024-07-24;3589;13;111;1;4;3.8;0.0;3.8;15.2;9.2;6.0
9579;2;2024-07-24;3589;13;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9579;3;2024-07-24;3589;13;107;1;1;2.8;0.0;2.8;2.8;1.6;1.2
9580;1;2024-07-24;3804;15;419;1;2;29.9;0.0;29.9;59.8;44.2;15.6
9580;2;2024-07-24;3804;15;414;1;3;14.9;0.0;14.9;44.7;32.1;12.6
9581;1;2024-07-24;4243;2;67;1;1;5.5;0.0;5.5;5.5;3.6;1.9
9581;2;2024-07-24;4243;2;87;1;2;5.9;0.0;5.9;11.8;7.6;4.2
9582;1;2024-07-24;837;8;158;1;1;16.9;0.0;16.9;16.9;11.8;5.1
9583;1;2024-07-24;3749;9;103;1;3;2.3;0.0;2.3;6.9;3.9;3.0
9583;2;2024-07-24;3749;9;178;1;1;12.9;0.0;12.9;12.9;9.1;3.8
9584;1;2024-07-24;3802;7;377;1;1;16.9;0.0;16.9;16.9;12.1;4.8
9585;1;2024-07-24;2137;2;158;1;1;16.9;0.0;16.9;16.9;11.8;5.1
9586;1;2024-07-24;1692;7;145;1;2;6.2;0.0;6.2;12.4;8.2;4.2
9587;1;2024-07-24;3028;14;389;1;1;26.9;0.0;26.9;26.9;20.3;6.6
9588;1;2024-07-24;3451;4;45;1;1;59.9;0.0;59.9;59.9;44.2;15.7
9589;1;2024-07-24;142;12;50;7;1;24.9;0.15;21.16;21.16;18.1;3.06
9590;1;2024-07-24;3556;13;150;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9590;2;2024-07-24;3556;13;257;1;2;24.9;0.0;24.9;49.8;37.0;12.8
9591;1;2024-07-24;1845;3;31;1;3;5.4;0.0;5.4;16.2;10.2;6.0
9592;1;2024-07-24;2493;7;283;1;2;32.9;0.0;32.9;65.8;49.6;16.2
9593;1;2024-07-24;4500;9;477;1;1;39.9;0.0;39.9;39.9;29.8;10.1
9593;2;2024-07-24;4500;9;506;1;1;27.9;0.0;27.9;27.9;20.1;7.8
9594;1;2024-07-24;2282;12;238;1;3;3.5;0.0;3.5;10.5;6.6;3.9
9594;2;2024-07-24;2282;12;256;1;1;8.9;0.0;8.9;8.9;6.2;2.7
9595;1;2024-07-24;1777;13;29;1;5;4.8;0.0;4.8;24.0;14.5;9.5
9596;1;2024-07-24;3027;4;78;7;1;5.9;0.15;5.02;5.02;3.9;1.12
9596;2;2024-07-24;3027;4;37;7;2;6.1;0.15;5.18;10.36;8.2;2.16
9596;3;2024-07-24;3027;4;72;7;1;4.9;0.15;4.17;4.17;3.1;1.07
9596;4;2024-07-24;3027;4;149;7;1;7.9;0.15;6.71;6.71;5.5;1.21
9596;5;2024-07-24;3027;4;258;7;1;2.5;0.15;2.12;2.12;1.5;0.62
9597;1;2024-07-24;4258;8;434;1;1;8.9;0.0;8.9;8.9;5.9;3.0
9598;1;2024-07-24;2019;7;329;1;2;19.9;0.0;19.9;39.8;28.6;11.2
9598;2;2024-07-24;2019;7;369;1;1;17.9;0.0;17.9;17.9;12.8;5.1
9599;1;2024-07-24;4866;9;151;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9600;1;2024-07-24;2275;4;2;1;3;31.9;;31.9;95.7;71.4;24.3
9601;1;2024-07-24;4633;10;464;1;2;39.9;0.0;39.9;79.8;60.8;19.0
9602;1;2024-07-24;3727;7;289;1;1;5.9;0.0;5.9;5.9;3.8;2.1
9603;1;2024-07-24;3015;7;151;1;1;9.9;0.0;9.9;9.9;6.8;3.1
9603;2;2024-07-24;3015;7;248;1;2;2.5;0.0;2.5;5.0;3.0;2.0
9604;1;2024-07-24;2661;8;190;1;2;3.5;0.0;3.5;7.0;4.4;2.6
9604;2;2024-07-24;2661;8;42;1;1;13.2;0.0;13.2;13.2;9.1;4.1
9604;3;2024-07-24;2661;8;189;1;1;3.9;0.0;3.9;3.9;2.4;1.5
9605;1;2024-07-24;2809;11;190;1;2;3.5;0.0;3.5;7.0;4.4;2.6
9606;1;2024-07-24;3265;10;322;1;1;11.9;0.0;11.9;11.9;8.2;3.7
9607;1;2024-07-24;3258;2;404;1;1;58.9;0.0;58.9;58.9;44.8;14.1
9607;2;2024-07-24;3258;2;413;1;2;15.9;0.0;15.9;31.8;22.8;9.0
9607;3;2024-07-24;3258;2;403;1;2;45.9;0.0;45.9;91.8;69.4;22.4
9608;1;2024-07-24;1061;10;202;1;1;4.2;0.0;4.2;4.2;2.7;1.5
9609;1;2024-07-24;1627;7;113;1;1;8.9;0.0;8.9;8.9;5.7;3.2
9609;2;2024-07-24;1627;7;238;1;1;3.5;0.0;3.5;3.5;2.2;1.3
9610;1;2024-07-24;4006;8;82;7;2;10.5;0.15;8.92;17.84;14.4;3.44
9611;1;2024-07-24;2985;1;128;1;4;15.9;0.0;15.9;63.6;43.2;20.4
9611;2;2024-07-24;2985;1;259;1;1;2.5;0.0;2.5;2.5;1.5;1.0
9612;1;2024-07-24;2137;1;189;1;3;3.9;0.0;3.9;11.7;7.2;4.5
9613;1;2024-07-24;3317;7;209;1;1;21.9;0.0;21.9;21.9;16.4;5.5
9614;1;2024-07-24;798;3;485;1;2;24.9;0.0;24.9;49.8;36.4;13.4
9615;1;2024-07-24;4575;15;354;1;1;14.9;0.0;14.9;14.9;10.8;4.1
9615;2;2024-07-24;4575;15;368;1;1;18.9;0.0;18.9;18.9;13.6;5.3
9616;1;2024-07-24;3518;1;9;1;1;32.5;0.0;32.5;32.5;24.3;8.2
9616;2;2024-07-24;3518;1;50;1;1;24.9;0.0;24.9;24.9;18.1;6.8
9617;1;2024-07-24;1165;13;288;7;1;6.5;0.15;5.52;5.52;4.2;1.32
9618;1;2024-07-24;2407;9;470;1;1;249.9;0.0;249.9;249.9;193.5;56.4
9619;1;2024-07-24;1751;8;417;1;2;69.9;0.0;69.9;139.8;108.4;31.4
9620;1;2024-07-24;3270;4;353;1;1;8.9;0.0;8.9;8.9;6.2;2.7
